Year,NOC,Athletes,Bronze,Gold,Silver,Total_Medals,Efficiency (%),Sport,Female_Participants,Male_Participants
1988,GUA,34,0.0,0.0,0.0,0.0,0.0,Boxing,0,1
1988,GUA,34,0.0,0.0,0.0,0.0,0.0,Cross Country Skiing,0,4
1988,GUA,34,0.0,0.0,0.0,0.0,0.0,Cycling,0,8
1988,GUA,34,0.0,0.0,0.0,0.0,0.0,Football,0,17
1988,GUA,34,0.0,0.0,0.0,0.0,0.0,Gymnastics,5,0
1988,GUA,34,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
1988,GUA,34,0.0,0.0,0.0,0.0,0.0,Swimming,2,0
1988,GUA,34,0.0,0.0,0.0,0.0,0.0,Wrestling,0,2
1988,GUI,6,0.0,0.0,0.0,0.0,0.0,Athletics,0,3
1988,GUI,6,0.0,0.0,0.0,0.0,0.0,Boxing,0,2
1988,GUI,6,0.0,0.0,0.0,0.0,0.0,Wrestling,0,2
1988,GUM,20,0.0,0.0,0.0,0.0,0.0,Athletics,3,3
1988,GUM,20,0.0,0.0,0.0,0.0,0.0,Biathlon,0,1
1988,GUM,20,0.0,0.0,0.0,0.0,0.0,Boxing,0,1
1988,GUM,20,0.0,0.0,0.0,0.0,0.0,Judo,0,3
1988,GUM,20,0.0,0.0,0.0,0.0,0.0,Sailing,0,2
1988,GUM,20,0.0,0.0,0.0,0.0,0.0,Swimming,3,8
1988,GUM,20,0.0,0.0,0.0,0.0,0.0,Weightlifting,0,2
1988,GUM,20,0.0,0.0,0.0,0.0,0.0,Wrestling,0,1
1988,GUY,8,0.0,0.0,0.0,0.0,0.0,Athletics,1,2
1988,GUY,8,0.0,0.0,0.0,0.0,0.0,Boxing,0,3
1988,GUY,8,0.0,0.0,0.0,0.0,0.0,Cycling,0,2
1988,HAI,4,0.0,0.0,0.0,0.0,0.0,Athletics,1,3
1988,HAI,4,0.0,0.0,0.0,0.0,0.0,Tennis,0,1
1988,HKG,48,0.0,0.0,0.0,0.0,0.0,Archery,1,2
1988,HKG,48,0.0,0.0,0.0,0.0,0.0,Athletics,3,2
1988,HKG,48,0.0,0.0,0.0,0.0,0.0,Canoeing,0,2
1988,HKG,48,0.0,0.0,0.0,0.0,0.0,Cycling,0,7
1988,HKG,48,0.0,0.0,0.0,0.0,0.0,Diving,0,2
1988,HKG,48,0.0,0.0,0.0,0.0,0.0,Fencing,1,14
1988,HKG,48,0.0,0.0,0.0,0.0,0.0,Judo,0,5
1988,HKG,48,0.0,0.0,0.0,0.0,0.0,Sailing,0,4
1988,HKG,48,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
1988,HKG,48,0.0,0.0,0.0,0.0,0.0,Swimming,15,21
1988,HKG,48,0.0,0.0,0.0,0.0,0.0,Table Tennis,4,7
1988,HON,8,0.0,0.0,0.0,0.0,0.0,Athletics,0,4
1988,HON,8,0.0,0.0,0.0,0.0,0.0,Boxing,0,2
1988,HON,8,0.0,0.0,0.0,0.0,0.0,Swimming,5,7
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Athletics,3,17
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Biathlon,0,2
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Boxing,0,9
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Canoeing,7,16
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Cross Country Skiing,0,2
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Cycling,0,2
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Diving,3,0
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Fencing,8,24
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Figure Skating,2,1
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Gymnastics,36,48
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Handball,0,14
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Judo,0,7
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Modern Pentathlon,0,6
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Rhythmic Gymnastics,2,0
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Rowing,4,4
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Sailing,0,3
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Shooting,8,15
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Swimming,5,22
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Table Tennis,4,4
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Tennis,0,2
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Water Polo,0,13
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Weightlifting,0,10
1988,HUN,193,15.0,20.0,9.0,44.0,22.797927461139896,Wrestling,0,19
1988,INA,29,0.0,0.0,3.0,3.0,10.344827586206897,Archery,6,1
1988,INA,29,0.0,0.0,3.0,3.0,10.344827586206897,Athletics,0,8
1988,INA,29,0.0,0.0,3.0,3.0,10.344827586206897,Boxing,0,2
1988,INA,29,0.0,0.0,3.0,3.0,10.344827586206897,Fencing,1,1
1988,INA,29,0.0,0.0,3.0,3.0,10.344827586206897,Sailing,0,2
1988,INA,29,0.0,0.0,3.0,3.0,10.344827586206897,Shooting,2,0
1988,INA,29,0.0,0.0,3.0,3.0,10.344827586206897,Swimming,0,9
1988,INA,29,0.0,0.0,3.0,3.0,10.344827586206897,Table Tennis,0,1
1988,INA,29,0.0,0.0,3.0,3.0,10.344827586206897,Tennis,1,2
1988,INA,29,0.0,0.0,3.0,3.0,10.344827586206897,Weightlifting,0,5
1988,INA,29,0.0,0.0,3.0,3.0,10.344827586206897,Wrestling,0,2
1988,IND,49,0.0,0.0,0.0,0.0,0.0,Alpine Skiing,1,2
1988,IND,49,0.0,0.0,0.0,0.0,0.0,Archery,0,6
1988,IND,49,0.0,0.0,0.0,0.0,0.0,Athletics,7,0
1988,IND,49,0.0,0.0,0.0,0.0,0.0,Boxing,0,3
1988,IND,49,0.0,0.0,0.0,0.0,0.0,Hockey,0,16
1988,IND,49,0.0,0.0,0.0,0.0,0.0,Sailing,0,2
1988,IND,49,0.0,0.0,0.0,0.0,0.0,Shooting,2,0
1988,IND,49,0.0,0.0,0.0,0.0,0.0,Swimming,0,1
1988,IND,49,0.0,0.0,0.0,0.0,0.0,Table Tennis,1,4
1988,IND,49,0.0,0.0,0.0,0.0,0.0,Tennis,0,4
1988,IND,49,0.0,0.0,0.0,0.0,0.0,Weightlifting,0,2
1988,IND,49,0.0,0.0,0.0,0.0,0.0,Wrestling,0,7
1988,IRI,23,0.0,0.0,1.0,1.0,4.3478260869565215,Athletics,0,1
1988,IRI,23,0.0,0.0,1.0,1.0,4.3478260869565215,Cycling,0,10
1988,IRI,23,0.0,0.0,1.0,1.0,4.3478260869565215,Wrestling,0,15
1988,IRL,61,0.0,0.0,0.0,0.0,0.0,Archery,1,2
1988,IRL,61,0.0,0.0,0.0,0.0,0.0,Athletics,4,14
1988,IRL,61,0.0,0.0,0.0,0.0,0.0,Boxing,0,7
1988,IRL,61,0.0,0.0,0.0,0.0,0.0,Canoeing,0,5
1988,IRL,61,0.0,0.0,0.0,0.0,0.0,Cycling,0,7
1988,IRL,61,0.0,0.0,0.0,0.0,0.0,Equestrianism,0,11
1988,IRL,61,0.0,0.0,0.0,0.0,0.0,Judo,0,1
1988,IRL,61,0.0,0.0,0.0,0.0,0.0,Rowing,0,3
1988,IRL,61,0.0,0.0,0.0,0.0,0.0,Sailing,2,3
1988,IRL,61,0.0,0.0,0.0,0.0,0.0,Swimming,6,9
1988,IRL,61,0.0,0.0,0.0,0.0,0.0,Tennis,0,2
1988,IRL,61,0.0,0.0,0.0,0.0,0.0,Wrestling,0,1
1988,IRQ,27,0.0,0.0,0.0,0.0,0.0,Athletics,0,3
1988,IRQ,27,0.0,0.0,0.0,0.0,0.0,Boxing,0,3
1988,IRQ,27,0.0,0.0,0.0,0.0,0.0,Football,0,16
1988,IRQ,27,0.0,0.0,0.0,0.0,0.0,Table Tennis,0,1
1988,IRQ,27,0.0,0.0,0.0,0.0,0.0,Wrestling,0,5
1988,ISL,35,0.0,0.0,0.0,0.0,0.0,Alpine Skiing,1,3
1988,ISL,35,0.0,0.0,0.0,0.0,0.0,Athletics,2,5
1988,ISL,35,0.0,0.0,0.0,0.0,0.0,Cross Country Skiing,0,2
1988,ISL,35,0.0,0.0,0.0,0.0,0.0,Handball,0,15
1988,ISL,35,0.0,0.0,0.0,0.0,0.0,Judo,0,2
1988,ISL,35,0.0,0.0,0.0,0.0,0.0,Sailing,0,2
1988,ISL,35,0.0,0.0,0.0,0.0,0.0,Swimming,6,10
1988,ISR,18,0.0,0.0,0.0,0.0,0.0,Boxing,0,2
1988,ISR,18,0.0,0.0,0.0,0.0,0.0,Gymnastics,5,0
1988,ISR,18,0.0,0.0,0.0,0.0,0.0,Rhythmic Gymnastics,2,0
1988,ISR,18,0.0,0.0,0.0,0.0,0.0,Sailing,0,4
1988,ISR,18,0.0,0.0,0.0,0.0,0.0,Shooting,0,6
1988,ISR,18,0.0,0.0,0.0,0.0,0.0,Swimming,0,2
1988,ISR,18,0.0,0.0,0.0,0.0,0.0,Tennis,1,5
1988,ISR,18,0.0,0.0,0.0,0.0,0.0,Wrestling,0,2
1988,ISV,27,0.0,0.0,1.0,1.0,3.7037037037037033,Alpine Skiing,2,0
1988,ISV,27,0.0,0.0,1.0,1.0,3.7037037037037033,Athletics,2,7
1988,ISV,27,0.0,0.0,1.0,1.0,3.7037037037037033,Bobsleigh,0,4
1988,ISV,27,0.0,0.0,1.0,1.0,3.7037037037037033,Cycling,1,0
1988,ISV,27,0.0,0.0,1.0,1.0,3.7037037037037033,Equestrianism,0,1
1988,ISV,27,0.0,0.0,1.0,1.0,3.7037037037037033,Luge,1,0
1988,ISV,27,0.0,0.0,1.0,1.0,3.7037037037037033,Sailing,0,6
1988,ISV,27,0.0,0.0,1.0,1.0,3.7037037037037033,Shooting,0,2
1988,ISV,27,0.0,0.0,1.0,1.0,3.7037037037037033,Swimming,2,25
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Alpine Skiing,7,18
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Archery,0,6
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Athletics,15,31
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Biathlon,0,12
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Bobsleigh,0,12
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Boxing,0,7
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Canoeing,0,8
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Cross Country Skiing,16,16
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Cycling,4,15
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Diving,0,4
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Equestrianism,1,8
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Fencing,8,24
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Figure Skating,2,2
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Football,0,18
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Gymnastics,15,48
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Judo,0,4
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Luge,3,7
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Modern Pentathlon,0,6
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Rhythmic Gymnastics,2,0
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Rowing,0,28
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Sailing,2,13
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Shooting,2,12
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Ski Jumping,0,4
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Speed Skating,2,4
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Swimming,19,29
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Table Tennis,0,1
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Tennis,4,5
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Volleyball,0,12
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Water Polo,0,13
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Weightlifting,0,6
1988,ITA,311,13.0,13.0,11.0,37.0,11.89710610932476,Wrestling,0,4
1988,IVB,3,0.0,0.0,0.0,0.0,0.0,Athletics,0,3
1988,IVB,3,0.0,0.0,0.0,0.0,0.0,Sailing,0,1
1988,JAM,39,0.0,0.0,7.0,7.0,17.94871794871795,Athletics,19,21
1988,JAM,39,0.0,0.0,7.0,7.0,17.94871794871795,Bobsleigh,0,6
1988,JAM,39,0.0,0.0,7.0,7.0,17.94871794871795,Boxing,0,4
1988,JAM,39,0.0,0.0,7.0,7.0,17.94871794871795,Cycling,0,3
1988,JAM,39,0.0,0.0,7.0,7.0,17.94871794871795,Table Tennis,0,1
1988,JAM,39,0.0,0.0,7.0,7.0,17.94871794871795,Weightlifting,0,1
1988,JOR,7,0.0,0.0,0.0,0.0,0.0,Archery,1,0
1988,JOR,7,0.0,0.0,0.0,0.0,0.0,Boxing,0,2
1988,JOR,7,0.0,0.0,0.0,0.0,0.0,Fencing,0,1
1988,JOR,7,0.0,0.0,0.0,0.0,0.0,Table Tennis,1,0
1988,JOR,7,0.0,0.0,0.0,0.0,0.0,Wrestling,0,4
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Alpine Skiing,10,10
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Archery,6,6
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Athletics,6,31
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Biathlon,0,12
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Bobsleigh,0,8
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Boxing,0,7
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Canoeing,2,6
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Cross Country Skiing,0,15
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Cycling,3,10
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Diving,4,4
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Equestrianism,2,16
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Fencing,8,8
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Figure Skating,3,2
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Gymnastics,36,48
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Handball,0,15
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Judo,0,7
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Luge,2,4
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Modern Pentathlon,0,6
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Nordic Combined,0,6
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Rhythmic Gymnastics,2,0
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Rowing,0,12
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Sailing,2,11
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Shooting,7,13
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Ski Jumping,0,12
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Speed Skating,12,17
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Swimming,29,26
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Synchronized Swimming,5,0
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Table Tennis,5,7
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Tennis,4,4
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Volleyball,12,12
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Weightlifting,0,10
1988,JPN,301,14.0,4.0,3.0,21.0,6.976744186046512,Wrestling,0,20
1988,KEN,74,2.0,5.0,2.0,9.0,12.162162162162163,Athletics,6,37
1988,KEN,74,2.0,5.0,2.0,9.0,12.162162162162163,Boxing,0,12
1988,KEN,74,2.0,5.0,2.0,9.0,12.162162162162163,Hockey,0,16
1988,KEN,74,2.0,5.0,2.0,9.0,12.162162162162163,Judo,0,4
1988,KEN,74,2.0,5.0,2.0,9.0,12.162162162162163,Shooting,0,2
1988,KEN,74,2.0,5.0,2.0,9.0,12.162162162162163,Weightlifting,0,4
1988,KEN,74,2.0,5.0,2.0,9.0,12.162162162162163,Wrestling,0,7
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Alpine Skiing,0,12
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Archery,6,6
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Athletics,26,33
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Basketball,12,12
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Biathlon,0,12
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Boxing,0,12
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Canoeing,7,16
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Cross Country Skiing,0,16
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Cycling,4,15
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Diving,2,2
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Equestrianism,2,16
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Fencing,8,24
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Figure Skating,1,1
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Football,0,16
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Gymnastics,36,21
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Handball,12,13
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Hockey,16,16
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Judo,0,7
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Modern Pentathlon,0,6
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Rhythmic Gymnastics,2,0
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Rowing,9,19
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Sailing,2,8
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Shooting,8,16
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Speed Skating,7,7
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Swimming,21,28
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Synchronized Swimming,5,0
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Table Tennis,5,7
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Tennis,4,5
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Volleyball,12,12
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Water Polo,0,13
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Weightlifting,0,10
1988,KOR,423,12.0,28.0,37.0,77.0,18.203309692671397,Wrestling,0,19
1988,KSA,9,0.0,0.0,0.0,0.0,0.0,Archery,0,2
1988,KSA,9,0.0,0.0,0.0,0.0,0.0,Athletics,0,10
1988,KSA,9,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
1988,KUW,25,0.0,0.0,0.0,0.0,0.0,Athletics,0,6
1988,KUW,25,0.0,0.0,0.0,0.0,0.0,Boxing,0,3
1988,KUW,25,0.0,0.0,0.0,0.0,0.0,Diving,0,1
1988,KUW,25,0.0,0.0,0.0,0.0,0.0,Fencing,0,14
1988,KUW,25,0.0,0.0,0.0,0.0,0.0,Judo,0,4
1988,KUW,25,0.0,0.0,0.0,0.0,0.0,Rowing,0,1
1988,KUW,25,0.0,0.0,0.0,0.0,0.0,Swimming,0,5
1988,LAO,3,0.0,0.0,0.0,0.0,0.0,Athletics,1,0
1988,LAO,3,0.0,0.0,0.0,0.0,0.0,Boxing,0,2
1988,LBA,6,0.0,0.0,0.0,0.0,0.0,Athletics,0,3
1988,LBA,6,0.0,0.0,0.0,0.0,0.0,Cycling,0,2
1988,LBA,6,0.0,0.0,0.0,0.0,0.0,Weightlifting,0,2
1988,LBR,8,0.0,0.0,0.0,0.0,0.0,Athletics,3,4
1988,LBR,8,0.0,0.0,0.0,0.0,0.0,Boxing,0,4
1988,LES,6,0.0,0.0,0.0,0.0,0.0,Athletics,0,3
1988,LES,6,0.0,0.0,0.0,0.0,0.0,Boxing,0,3
1988,LIB,25,0.0,0.0,0.0,0.0,0.0,Alpine Skiing,0,9
1988,LIB,25,0.0,0.0,0.0,0.0,0.0,Athletics,1,3
1988,LIB,25,0.0,0.0,0.0,0.0,0.0,Boxing,0,3
1988,LIB,25,0.0,0.0,0.0,0.0,0.0,Cycling,0,2
1988,LIB,25,0.0,0.0,0.0,0.0,0.0,Fencing,0,4
1988,LIB,25,0.0,0.0,0.0,0.0,0.0,Judo,0,3
1988,LIB,25,0.0,0.0,0.0,0.0,0.0,Swimming,2,9
1988,LIB,25,0.0,0.0,0.0,0.0,0.0,Weightlifting,0,3
1988,LIB,25,0.0,0.0,0.0,0.0,0.0,Wrestling,0,1
1988,LIE,25,1.0,0.0,0.0,1.0,4.0,Alpine Skiing,9,19
1988,LIE,25,1.0,0.0,0.0,1.0,4.0,Athletics,2,2
1988,LIE,25,1.0,0.0,0.0,1.0,4.0,Cross Country Skiing,0,7
1988,LIE,25,1.0,0.0,0.0,1.0,4.0,Cycling,1,5
1988,LIE,25,1.0,0.0,0.0,1.0,4.0,Equestrianism,0,1
1988,LIE,25,1.0,0.0,0.0,1.0,4.0,Judo,0,4
1988,LIE,25,1.0,0.0,0.0,1.0,4.0,Luge,0,1
1988,LIE,25,1.0,0.0,0.0,1.0,4.0,Shooting,0,1
1988,LUX,9,0.0,0.0,0.0,0.0,0.0,Alpine Skiing,0,3
1988,LUX,9,0.0,0.0,0.0,0.0,0.0,Archery,1,0
1988,LUX,9,0.0,0.0,0.0,0.0,0.0,Athletics,1,2
1988,LUX,9,0.0,0.0,0.0,0.0,0.0,Shooting,0,2
1988,LUX,9,0.0,0.0,0.0,0.0,0.0,Swimming,2,3
1988,MAR,30,2.0,1.0,0.0,3.0,10.0,Alpine Skiing,0,6
1988,MAR,30,2.0,1.0,0.0,3.0,10.0,Athletics,4,9
1988,MAR,30,2.0,1.0,0.0,3.0,10.0,Boxing,0,7
1988,MAR,30,2.0,1.0,0.0,3.0,10.0,Judo,0,4
1988,MAR,30,2.0,1.0,0.0,3.0,10.0,Wrestling,0,5
1988,MAS,9,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
1988,MAS,9,0.0,0.0,0.0,0.0,0.0,Cycling,0,4
1988,MAS,9,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
1988,MAS,9,0.0,0.0,0.0,0.0,0.0,Swimming,3,3
1988,MAS,9,0.0,0.0,0.0,0.0,0.0,Table Tennis,4,0
1988,MAW,16,0.0,0.0,0.0,0.0,0.0,Athletics,0,8
1988,MAW,16,0.0,0.0,0.0,0.0,0.0,Boxing,0,7
1988,MAW,16,0.0,0.0,0.0,0.0,0.0,Cycling,0,7
1988,MDV,7,0.0,0.0,0.0,0.0,0.0,Athletics,0,9
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Alpine Skiing,0,12
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Archery,1,6
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Athletics,3,22
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Bobsleigh,0,4
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Boxing,0,6
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Cross Country Skiing,0,3
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Cycling,0,8
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Diving,2,4
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Equestrianism,0,8
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Fencing,1,0
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Figure Skating,1,1
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Gymnastics,0,7
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Judo,0,3
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Modern Pentathlon,0,6
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Rowing,0,2
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Sailing,2,2
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Shooting,1,3
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Swimming,10,29
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Synchronized Swimming,5,0
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Tennis,4,5
1988,MEX,94,2.0,0.0,0.0,2.0,2.127659574468085,Wrestling,0,4
1988,MGL,31,1.0,0.0,0.0,1.0,3.225806451612903,Archery,6,0
1988,MGL,31,1.0,0.0,0.0,1.0,3.225806451612903,Boxing,0,7
1988,MGL,31,1.0,0.0,0.0,1.0,3.225806451612903,Cross Country Skiing,3,6
1988,MGL,31,1.0,0.0,0.0,1.0,3.225806451612903,Judo,0,6
1988,MGL,31,1.0,0.0,0.0,1.0,3.225806451612903,Shooting,1,3
1988,MGL,31,1.0,0.0,0.0,1.0,3.225806451612903,Wrestling,0,9
1988,MLI,6,0.0,0.0,0.0,0.0,0.0,Athletics,2,3
1988,MLI,6,0.0,0.0,0.0,0.0,0.0,Boxing,0,1
1988,MLI,6,0.0,0.0,0.0,0.0,0.0,Judo,0,2
1988,MLT,6,0.0,0.0,0.0,0.0,0.0,Archery,1,0
1988,MLT,6,0.0,0.0,0.0,0.0,0.0,Judo,0,2
1988,MLT,6,0.0,0.0,0.0,0.0,0.0,Sailing,0,1
1988,MLT,6,0.0,0.0,0.0,0.0,0.0,Wrestling,0,2
1988,MON,11,0.0,0.0,0.0,0.0,0.0,Alpine Skiing,0,2
1988,MON,11,0.0,0.0,0.0,0.0,0.0,Archery,0,1
1988,MON,11,0.0,0.0,0.0,0.0,0.0,Athletics,0,1
1988,MON,11,0.0,0.0,0.0,0.0,0.0,Bobsleigh,0,2
1988,MON,11,0.0,0.0,0.0,0.0,0.0,Cycling,0,1
1988,MON,11,0.0,0.0,0.0,0.0,0.0,Fencing,0,1
1988,MON,11,0.0,0.0,0.0,0.0,0.0,Judo,0,2
1988,MON,11,0.0,0.0,0.0,0.0,0.0,Sailing,0,2
1988,MON,11,0.0,0.0,0.0,0.0,0.0,Shooting,1,0
